NPI,Entity Type Code,Replacement NPI,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,Provider Name Prefix Text,Provider Name Suffix Text,Provider Credential Text,Provider First Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Authorized Official Last Name,Authorized Official First Name,Authorized Official Title or Position,Authorized Official Telephone Number,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,Is Sole Proprietor,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Provider License Number_2,Provider License Number State Code_2,Healthcare Provider Primary Taxonomy Switch_2
1000045710,1,,,NGUYEN,JAMES,,,,MD,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207RC0000X,NY99506,NY,Y,207R00000X,,NY,N
1000045785,1,,,BROWN,ANA,,,,DO,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO12826,CO,Y,208D00000X,,CO,N
1000045850,1,,,WILLIAMS,JAMES,,,,DO,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,TX67899,TX,Y,208D00000X,,TX,N
1000045926,2,,BROWN SOLO PRACTICE PLLC,,,,,,,,,,,27581 INDEP PINE LN,,CHICAGO,IL,606110000,,BROWN,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000045991,1,,,BROWN,JAMES,,,,DO,,,,,27581 INDEP PINE LN,,CHICAGO,IL,606110000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,IL,Y,,,,
1000046064,2,,JOHNSON SOLO PRACTICE PLLC,,,,,,,,,,,22414 INDEP OAK LN,,NEW YORK,NY,100160000,,JOHNSON,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000046130,1,,,JOHNSON,SARAH,,,,NP,,,,,22414 INDEP OAK LN,,NEW YORK,NY,100160000,,,,,,2016-03-01,2026-01-08,,,Y,207RG0100X,,NY,Y,,,,
1000046205,1,,,JOHNSON,SARAH,,,,DO,,,,,22414 INDEP OAK LN,,NEW YORK,NY,100160000,,,,,,2016-03-01,2026-01-08,,,Y,207RG0100X,,NY,Y,,,,
1000046270,2,,NGUYEN SOLO PRACTICE PLLC,,,,,,,,,,,42734 INDEP ELM LN,,CHICAGO,IL,606110000,,NGUYEN,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000046346,2,,SMITH SOLO PRACTICE PLLC,,,,,,,,,,,40248 INDEP PINE LN,,CHICAGO,IL,606110000,,SMITH,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000046411,1,,,SMITH,RAJ,,,,MD,,,,,40248 INDEP PINE LN,,CHICAGO,IL,606110000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,IL,Y,,,,
1000046486,2,,BROWN SOLO PRACTICE PLLC,,,,,,,,,,,31142 INDEP ELM LN,,DENVER,CO,802020000,,BROWN,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000046551,1,,,BROWN,ANA,,,,NP,,,,,31142 INDEP ELM LN,,DENVER,CO,802020000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,CO,Y,,,,
1000046627,2,,GARCIA SOLO PRACTICE PLLC,,,,,,,,,,,58119 INDEP ELM LN,,CHICAGO,IL,606110000,,GARCIA,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000046692,1,,,GARCIA,MARY,,,,NP,,,,,58119 INDEP ELM LN,,CHICAGO,IL,606110000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,IL,Y,,,,
1000046767,2,,NGUYEN SOLO PRACTICE PLLC,,,,,,,,,,,95188 INDEP OAK LN,,DALLAS,TX,752010000,,NGUYEN,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000046833,2,,BROWN SOLO PRACTICE PLLC,,,,,,,,,,,37836 INDEP OAK LN,,PHOENIX,AZ,850040000,,BROWN,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000046908,2,,JOHNSON SOLO PRACTICE PLLC,,,,,,,,,,,44103 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,JOHNSON,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000046973,1,,,JOHNSON,LINH,,,,NP,,,,,44103 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,AZ,Y,,,,
1000047047,1,,,JOHNSON,MARY,,,,NP,,,,,44103 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,AZ,Y,,,,
1000047112,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,47264 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000047187,1,,,PATEL,JAMES,,,,MD,,,,,47264 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,,,,,2016-03-01,2026-01-08,,,Y,207R00000X,,AZ,Y,,,,
1000047252,2,,WILLIAMS SOLO PRACTICE PLLC,,,,,,,,,,,37422 INDEP PINE LN,,PHOENIX,AZ,850040000,,WILLIAMS,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000047328,2,,SMITH SOLO PRACTICE PLLC,,,,,,,,,,,18903 INDEP CEDAR LN,,DENVER,CO,802020000,,SMITH,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000047393,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,18770 INDEP ELM LN,,PHOENIX,AZ,850040000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000047468,2,,WILLIAMS SOLO PRACTICE PLLC,,,,,,,,,,,83046 INDEP ELM LN,,HOUSTON,TX,770300000,,WILLIAMS,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000047534,1,,,WILLIAMS,SARAH,,,,DO,,,,,83046 INDEP ELM LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,207RG0100X,,TX,Y,,,,
1000047609,2,,GARCIA SOLO PRACTICE PLLC,,,,,,,,,,,23118 INDEP PINE LN,,HOUSTON,TX,770300000,,GARCIA,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000047674,1,,,GARCIA,DAVID,,,,NP,,,,,23118 INDEP PINE LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,TX,Y,,,,
1000047740,1,,,GARCIA,MARY,,,,DO,,,,,23118 INDEP PINE LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,TX,Y,,,,
1000047815,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,22431 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000047880,1,,,PATEL,JAMES,,,,DO,,,,,22431 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,AZ,Y,,,,
1000047955,2,,WILLIAMS SOLO PRACTICE PLLC,,,,,,,,,,,23969 INDEP OAK LN,,HOUSTON,TX,770300000,,WILLIAMS,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000048029,1,,,WILLIAMS,RAJ,,,,NP,,,,,23969 INDEP OAK LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,TX,Y,,,,
1000048094,2,,JOHNSON SOLO PRACTICE PLLC,,,,,,,,,,,34896 INDEP ELM LN,,DALLAS,TX,752010000,,JOHNSON,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000048169,1,,,JOHNSON,DAVID,,,,DO,,,,,34896 INDEP ELM LN,,DALLAS,TX,752010000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,TX,Y,,,,
1000048235,2,,SMITH SOLO PRACTICE PLLC,,,,,,,,,,,15984 INDEP OAK LN,,HOUSTON,TX,770300000,,SMITH,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000048300,2,,SMITH SOLO PRACTICE PLLC,,,,,,,,,,,43284 INDEP ELM LN,,NEW YORK,NY,100160000,,SMITH,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000048375,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,11942 INDEP PINE LN,,CHICAGO,IL,606110000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000048441,1,,,PATEL,LINH,,,,NP,,,,,11942 INDEP PINE LN,,CHICAGO,IL,606110000,,,,,,2016-03-01,2026-01-08,,,Y,207R00000X,,IL,Y,,,,
1000048516,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,28135 INDEP PINE LN,,HOUSTON,TX,770300000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000048581,1,,,PATEL,MARY,,,,NP,,,,,28135 INDEP PINE LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,TX,Y,,,,
1000048656,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,24610 INDEP OAK LN,,PHOENIX,AZ,850040000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000048722,1,,,PATEL,SARAH,,,,MD,,,,,24610 INDEP OAK LN,,PHOENIX,AZ,850040000,,,,,,2016-03-01,2026-01-08,,,Y,207R00000X,,AZ,Y,,,,
1000048797,1,,,PATEL,MARY,,,,NP,,,,,24610 INDEP OAK LN,,PHOENIX,AZ,850040000,,,,,,2016-03-01,2026-01-08,,,Y,207R00000X,,AZ,Y,,,,
1000048862,2,,JOHNSON SOLO PRACTICE PLLC,,,,,,,,,,,38707 INDEP CEDAR LN,,HOUSTON,TX,770300000,,JOHNSON,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000048938,1,,,JOHNSON,RAJ,,,,MD,,,,,38707 INDEP CEDAR LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,TX,Y,,,,
1000049001,1,,,JOHNSON,JAMES,,,,MD,,,,,38707 INDEP CEDAR LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,TX,Y,,,,
1000049076,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,59468 INDEP PINE LN,,PHOENIX,AZ,850040000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000049142,2,,SMITH SOLO PRACTICE PLLC,,,,,,,,,,,67454 INDEP CEDAR LN,,NEW YORK,NY,100160000,,SMITH,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000049217,1,,,SMITH,LINH,,,,NP,,,,,67454 INDEP CEDAR LN,,NEW YORK,NY,100160000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,NY,Y,,,,
1000049282,1,,,SMITH,ANA,,,,MD,,,,,67454 INDEP CEDAR LN,,NEW YORK,NY,100160000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,NY,Y,,,,
1000049357,2,,JOHNSON SOLO PRACTICE PLLC,,,,,,,,,,,25436 INDEP CEDAR LN,,NEW YORK,NY,100160000,,JOHNSON,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000049423,1,,,JOHNSON,ANA,,,,DO,,,,,25436 INDEP CEDAR LN,,NEW YORK,NY,100160000,,,,,,2016-03-01,2026-01-08,,,Y,207RG0100X,,NY,Y,,,,
1000049498,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,25507 INDEP OAK LN,,DALLAS,TX,752010000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000049563,1,,,PATEL,ANA,,,,DO,,,,,25507 INDEP OAK LN,,DALLAS,TX,752010000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,TX,Y,,,,
1000049639,2,,NGUYEN SOLO PRACTICE PLLC,,,,,,,,,,,54374 INDEP ELM LN,,HOUSTON,TX,770300000,,NGUYEN,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000049704,1,,,NGUYEN,ANA,,,,NP,,,,,54374 INDEP ELM LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,TX,Y,,,,
1000049779,2,,SMITH SOLO PRACTICE PLLC,,,,,,,,,,,83776 INDEP CEDAR LN,,HOUSTON,TX,770300000,,SMITH,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000049845,1,,,SMITH,LINH,,,,MD,,,,,83776 INDEP CEDAR LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,TX,Y,,,,
1000049910,1,,,SMITH,MARY,,,,NP,,,,,83776 INDEP CEDAR LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,TX,Y,,,,
1000049985,2,,SMITH SOLO PRACTICE PLLC,,,,,,,,,,,76910 INDEP PINE LN,,HOUSTON,TX,770300000,,SMITH,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000050058,2,,BROWN SOLO PRACTICE PLLC,,,,,,,,,,,44773 INDEP CEDAR LN,,NEW YORK,NY,100160000,,BROWN,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000050124,1,,,BROWN,JAMES,,,,DO,,,,,44773 INDEP CEDAR LN,,NEW YORK,NY,100160000,,,,,,2016-03-01,2026-01-08,,,Y,207RG0100X,,NY,Y,,,,
1000050199,2,,PATEL SOLO PRACTICE PLLC,,,,,,,,,,,51657 INDEP ELM LN,,PHOENIX,AZ,850040000,,PATEL,,OWNER,,2015-06-01,2026-01-08,,,,207R00000X,,,Y,,,,
1000050264,1,,,PATEL,JAMES,,,,MD,,,,,51657 INDEP ELM LN,,PHOENIX,AZ,850040000,,,,,,2016-03-01,2026-01-08,,,Y,207R00000X,,AZ,Y,,,,
1000050330,2,,JOHNSON SOLO PRACTICE PLLC,,,,,,,,,,,72255 INDEP CEDAR LN,,PHOENIX,AZ,850040000,,JOHNSON,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000050405,2,,WILLIAMS SOLO PRACTICE PLLC,,,,,,,,,,,95586 INDEP ELM LN,,PHOENIX,AZ,850040000,,WILLIAMS,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000050470,2,,WILLIAMS SOLO PRACTICE PLLC,,,,,,,,,,,94990 INDEP OAK LN,,DENVER,CO,802020000,,WILLIAMS,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000050546,1,,,WILLIAMS,DAVID,,,,DO,,,,,94990 INDEP OAK LN,,DENVER,CO,802020000,,,,,,2016-03-01,2026-01-08,,,Y,207RG0100X,,CO,Y,,,,
1000050611,2,,BROWN SOLO PRACTICE PLLC,,,,,,,,,,,60771 INDEP PINE LN,,HOUSTON,TX,770300000,,BROWN,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000050686,1,,,BROWN,DAVID,,,,NP,,,,,60771 INDEP PINE LN,,HOUSTON,TX,770300000,,,,,,2016-03-01,2026-01-08,,,Y,207Q00000X,,TX,Y,,,,
1000050751,2,,WILLIAMS SOLO PRACTICE PLLC,,,,,,,,,,,39738 INDEP ELM LN,,HOUSTON,TX,770300000,,WILLIAMS,,OWNER,,2015-06-01,2026-01-08,,,,207RG0100X,,,Y,,,,
1000050827,2,,GARCIA SOLO PRACTICE PLLC,,,,,,,,,,,38438 INDEP ELM LN,,NEW YORK,NY,100160000,,GARCIA,,OWNER,,2015-06-01,2026-01-08,,,,261QP2300X,,,Y,,,,
1000050892,1,,,GARCIA,SARAH,,,,MD,,,,,38438 INDEP ELM LN,,NEW YORK,NY,100160000,,,,,,2016-03-01,2026-01-08,,,Y,261QP2300X,,NY,Y,,,,
1000050967,2,,GARCIA SOLO PRACTICE PLLC,,,,,,,,,,,51159 INDEP OAK LN,,CHICAGO,IL,606110000,,GARCIA,,OWNER,,2015-06-01,2026-01-08,,,,207Q00000X,,,Y,,,,
1000051031,1,,,PATEL,ANA,,,,DO,,,,,31650 SOLO WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051106,1,,,BROWN,DAVID,,,,PA,,,,,58983 SINGLE WAY,,NEW YORK,NY,100169999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000051171,1,,,JOHNSON,SARAH,,,,PA,,,,,91424 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051247,1,,,JOHNSON,SARAH,,,,NP,,,,,69844 LONE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051312,1,,,GARCIA,DAVID,,,,MD,,,,,33266 LONE WAY,,NEW YORK,NY,100169999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000051387,1,,,BROWN,SARAH,,,,MD,,,,,31243 SOLO WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051452,1,,,GARCIA,ANA,,,,PA,,,,,43796 SINGLE WAY,,DENVER,CO,802029999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051528,1,,,SMITH,RAJ,,,,PA,,,,,41514 SINGLE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051593,1,,,NGUYEN,RAJ,,,,MD,,,,,78446 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051668,1,,,SMITH,LINH,,,,PA,,,,,65423 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000051734,1,,,JOHNSON,SARAH,,,,DO,,,,,84733 SINGLE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000051809,1,,,SMITH,ANA,,,,MD,,,,,63444 SOLO WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000051874,1,,,BROWN,MARY,,,,DO,,,,,19245 LONE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000051940,1,,,BROWN,RAJ,,,,MD,,,,,79387 LONE WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052013,1,,,NGUYEN,LINH,,,,NP,,,,,75482 SINGLE WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000052088,1,,,SMITH,LINH,,,,NP,,,,,35255 LONE WAY,,DENVER,CO,802029999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000052153,1,,,PATEL,DAVID,,,,DO,,,,,33792 SINGLE WAY,,NEW YORK,NY,100169999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052229,1,,,WILLIAMS,SARAH,,,,MD,,,,,78663 LONE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000052294,1,,,WILLIAMS,ANA,,,,DO,,,,,17481 SINGLE WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000052369,1,,,GARCIA,RAJ,,,,DO,,,,,11259 LONE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052435,1,,,SMITH,MARY,,,,PA,,,,,40527 LONE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052500,1,,,WILLIAMS,DAVID,,,,NP,,,,,40473 LONE WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052575,1,,,JOHNSON,MARY,,,,DO,,,,,74794 LONE WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052641,1,,,JOHNSON,ANA,,,,PA,,,,,14675 SINGLE WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000052716,1,,,GARCIA,RAJ,,,,NP,,,,,71547 SINGLE WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052781,1,,,JOHNSON,SARAH,,,,PA,,,,,67307 LONE WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000052856,1,,,BROWN,MARY,,,,PA,,,,,98663 SINGLE WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000052922,1,,,BROWN,LINH,,,,DO,,,,,92491 LONE WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000052997,1,,,PATEL,SARAH,,,,NP,,,,,87617 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000053060,1,,,NGUYEN,ANA,,,,MD,,,,,31418 SOLO WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000053136,1,,,GARCIA,DAVID,,,,NP,,,,,88055 SINGLE WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000053201,1,,,SMITH,DAVID,,,,DO,,,,,10622 SOLO WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000053276,1,,,PATEL,DAVID,,,,DO,,,,,40142 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000053342,1,,,SMITH,MARY,,,,DO,,,,,24972 SOLO WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000053417,1,,,PATEL,RAJ,,,,NP,,,,,19613 SINGLE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000053482,1,,,PATEL,JAMES,,,,MD,,,,,72762 LONE WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000053557,1,,,SMITH,LINH,,,,MD,,,,,44807 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000053623,1,,,PATEL,RAJ,,,,PA,,,,,27270 SINGLE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000053698,1,,,BROWN,JAMES,,,,DO,,,,,89321 SINGLE WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000053763,1,,,WILLIAMS,JAMES,,,,DO,,,,,60493 LONE WAY,,NEW YORK,NY,100169999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000053839,1,,,SMITH,LINH,,,,DO,,,,,71925 SOLO WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000053904,1,,,BROWN,SARAH,,,,DO,,,,,69265 LONE WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000053979,1,,,NGUYEN,ANA,,,,DO,,,,,96960 LONE WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000054043,1,,,SMITH,SARAH,,,,PA,,,,,86348 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000054118,1,,,NGUYEN,LINH,,,,NP,,,,,75706 LONE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000054183,1,,,WILLIAMS,JAMES,,,,DO,,,,,14050 SOLO WAY,,DALLAS,TX,752019999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000054258,1,,,WILLIAMS,DAVID,,,,PA,,,,,37717 SINGLE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000054324,1,,,PATEL,DAVID,,,,NP,,,,,34109 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000054399,1,,,GARCIA,SARAH,,,,NP,,,,,18129 SOLO WAY,,HOUSTON,TX,770309999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000054464,1,,,BROWN,SARAH,,,,NP,,,,,99286 SINGLE WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
1000054530,1,,,PATEL,JAMES,,,,NP,,,,,78538 SINGLE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000054605,1,,,NGUYEN,MARY,,,,DO,,,,,16432 LONE WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000054670,1,,,SMITH,MARY,,,,NP,,,,,42135 LONE WAY,,PHOENIX,AZ,850049999,,,,,,2017-07-01,2026-01-07,,,Y,207Q00000X,,,Y,,,,
1000054746,1,,,WILLIAMS,DAVID,,,,PA,,,,,78327 LONE WAY,,DENVER,CO,802029999,,,,,,2017-07-01,2026-01-07,,,Y,363LF0000X,,,Y,,,,
1000054811,1,,,WILLIAMS,JAMES,,,,PA,,,,,19822 SOLO WAY,,CHICAGO,IL,606119999,,,,,,2017-07-01,2026-01-07,,,Y,207R00000X,,,Y,,,,
