ccn,overall_rating,health_inspection_rating,staffing_rating,qm_rating,rn_hprd,total_nurse_hprd,total_nurse_turnover_pct,num_fines,total_fines_usd,num_payment_denials,num_penalties,source,source_date
235626,2,1,2,5,0.43689,4.19426,55.1,5,388982.00,1,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235628,4,4,4,4,0.92353,2.86763,21.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235630,5,5,4,4,1.00424,4.03567,48.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235632,2,2,1,5,0.29115,3.51763,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235634,5,4,5,3,1.29150,5.82084,50.6,6,13748.00,0,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235635,1,1,3,3,0.68970,3.92037,65.3,4,251642.00,2,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235636,3,2,4,5,1.05265,3.53471,37.7,1,121908.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235637,2,1,2,5,0.81409,3.31343,76.1,2,194994.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235638,4,4,4,4,0.81440,3.90511,42.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235639,5,4,3,5,0.90807,3.98533,45.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235641,2,2,3,2,0.58300,3.67840,47.4,2,41898.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235642,4,3,4,5,1.42065,4.40278,36.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235643,5,5,4,5,0.60573,4.25831,49.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235644,5,5,4,4,0.63907,3.88006,33.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235646,2,2,3,3,0.86135,4.15669,62.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235647,5,4,5,4,1.17640,4.22991,39.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235648,5,5,5,5,1.00399,4.42373,38.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235649,5,5,5,3,1.02460,5.24134,12.9,0,0.00,1,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235650,4,3,4,5,0.65657,3.82266,32.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235651,3,4,1,3,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235652,3,2,4,5,0.62936,3.40941,23.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235653,3,2,5,4,0.98393,3.83927,56.3,1,22710.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235654,3,3,1,5,0.42510,3.02843,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235655,4,4,4,4,0.74239,3.35481,27.7,1,10062.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235656,1,1,4,3,0.87037,4.24574,37.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235657,3,2,3,5,0.47361,3.65785,29.3,3,96482.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235658,2,2,4,4,0.72561,4.20565,45.9,1,26852.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235659,4,4,3,2,0.60290,5.12614,42.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235660,5,4,4,5,0.76663,4.27827,35.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235661,3,3,4,3,0.67078,4.24165,55.1,1,66414.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235662,5,5,4,5,1.09778,4.39912,23.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235663,1,1,2,2,0.36905,3.49405,53.7,4,167213.00,2,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235664,,,,,0.63094,3.42033,,2,339637.00,2,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235665,3,2,3,5,0.63848,4.13038,59.4,1,4233.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235666,4,3,4,5,1.13946,3.87328,30.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235668,3,3,4,4,0.67008,3.85556,54.2,1,26686.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235669,4,3,5,2,0.78085,5.39113,38.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235700,4,3,4,5,1.49624,3.81921,29.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235701,5,3,5,5,1.30139,3.78308,32.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235702,1,1,4,4,0.77951,4.35862,48.6,2,145575.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235703,4,4,2,3,0.61070,4.17418,62.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235704,5,5,5,5,0.73466,3.87606,39.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235705,2,2,4,2,0.35051,4.33629,33.3,0,0.00,3,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235706,4,4,3,3,0.95447,3.49840,48.0,1,11788.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235707,5,4,4,5,1.36373,3.91026,27.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235708,3,3,4,4,1.16498,5.38420,47.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235709,4,4,3,3,0.36187,3.75552,53.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235710,4,4,3,4,0.68777,3.90323,50.0,1,15593.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235714,4,4,3,3,0.55088,4.12056,70.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235715,3,3,3,4,0.62632,4.04453,60.5,1,49030.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235716,2,2,4,4,0.54651,3.92382,44.7,1,22523.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235718,4,3,4,5,0.76587,4.28488,40.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235719,,,,,0.61580,3.28252,56.4,0,0.00,1,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235720,2,2,4,4,0.61506,3.75474,47.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235721,5,4,4,5,1.03461,4.17325,38.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235722,2,1,4,5,0.58491,3.26584,50.0,3,96298.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235723,3,2,,5,,,56.3,29,171828.00,1,30,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235724,3,2,5,4,1.33354,5.24949,21.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235725,5,5,2,5,0.40739,3.51553,61.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235726,3,3,4,4,0.63819,4.15958,57.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235727,5,4,4,5,1.18174,4.12435,33.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235728,5,5,5,4,0.92791,7.88665,52.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235729,5,5,5,4,1.03560,7.43371,43.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235730,2,1,4,5,0.80333,3.22675,71.9,1,8402.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235731,5,5,5,5,1.77720,5.29217,29.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235733,1,1,3,3,0.57091,4.22412,54.7,0,0.00,1,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235734,3,4,1,,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235735,5,5,4,5,1.33026,4.14806,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
235736,,,,,1.30622,5.87030,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
23E104,3,4,4,1,0.86573,3.86494,58.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245012,2,2,4,3,1.47841,4.86904,53.8,4,98353.00,1,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245018,1,1,,2,,,43.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245024,4,4,4,2,1.03725,3.99306,43.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245028,,,,,1.23580,4.18411,53.8,2,65361.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245039,1,1,4,3,1.11872,3.98000,54.3,3,63027.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245055,1,1,4,3,0.68785,3.50348,35.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245063,2,1,5,4,1.09183,4.78803,30.6,1,13580.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245067,1,1,3,2,0.82235,3.36694,65.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245071,4,3,5,4,1.33851,5.29371,21.5,1,55043.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245083,2,2,4,4,0.64676,3.26483,43.2,19,105301.00,0,19,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245102,2,3,4,1,0.73967,3.48990,32.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245105,2,2,4,4,0.56628,3.59918,39.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245114,4,3,5,3,0.74126,4.12160,25.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245119,3,3,5,1,1.16537,3.96382,48.9,1,13575.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245127,4,4,3,2,1.09656,3.91926,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245138,5,5,5,5,1.26229,4.33855,36.4,1,10059.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245148,1,1,4,3,1.06088,3.34771,25.6,4,214545.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245149,5,5,5,4,1.90402,4.70025,37.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245153,3,3,4,3,1.06791,4.03345,56.9,1,10196.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245164,1,1,4,4,0.97120,3.65110,35.0,26,232810.00,0,26,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245170,5,5,5,5,6.34841,9.53125,37.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245182,2,2,3,3,0.66512,3.50469,42.1,2,26153.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245183,1,1,4,2,1.34611,4.15922,33.0,1,25480.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245184,1,1,4,2,1.75894,4.92773,100.0,2,111761.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245186,3,3,2,3,0.76641,3.50981,,1,26685.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245187,1,1,4,4,0.78693,3.39001,41.8,2,29788.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245189,2,2,1,5,,,,1,41555.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245200,2,1,4,5,0.77155,4.06416,38.4,4,148721.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245201,3,2,5,3,1.03298,3.98776,36.8,0,0.00,1,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245203,1,1,4,4,0.62814,2.78859,30.2,1,35260.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245205,4,3,5,4,1.22895,4.19668,34.1,1,24297.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245207,3,3,4,3,1.23594,3.77930,43.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245210,5,4,5,2,1.30907,4.30290,27.1,1,8827.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245212,5,4,5,4,1.37657,5.29725,20.5,1,7446.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245213,4,4,4,3,1.85062,4.99365,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245215,5,5,5,4,1.77651,5.41755,49.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245218,4,3,5,4,1.33381,4.54109,43.8,1,32139.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245221,4,3,5,4,1.48307,4.24434,29.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245222,1,1,4,4,0.69736,3.14720,38.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245224,5,3,5,5,1.21785,4.56999,31.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245225,4,4,4,3,0.95729,3.86044,56.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245227,2,1,5,2,0.87582,3.80182,52.4,2,132398.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245228,3,2,5,4,1.02997,4.70806,30.7,0,0.00,1,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245229,4,3,5,4,1.15393,4.15942,32.5,1,99500.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245231,4,3,5,4,0.96005,5.03951,34.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245232,5,4,5,3,1.39548,4.54498,43.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245233,3,3,4,4,0.80508,3.83390,50.5,2,28593.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245234,1,1,4,3,1.14775,3.73109,52.9,1,12649.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245235,1,1,4,4,1.08988,4.25862,33.7,2,281050.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245236,1,1,4,4,0.90633,3.97939,55.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245237,2,2,4,4,0.96748,3.54556,81.4,1,21645.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245238,1,2,1,4,,,,1,12534.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245239,2,1,5,3,0.69695,3.92290,29.0,2,32968.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245240,5,4,5,3,0.63626,4.03177,40.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245243,3,2,5,4,0.94145,3.71401,21.7,1,15642.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245244,5,5,3,3,0.74646,4.80573,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245245,1,1,4,1,0.86770,3.43266,24.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245247,2,2,4,4,1.18704,3.76778,78.9,2,21587.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245250,5,3,5,5,0.99334,4.67324,17.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245252,1,1,4,2,1.03984,3.59751,47.7,3,94417.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245253,4,5,1,3,0.63708,4.42608,93.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245254,2,2,4,2,0.82477,3.41614,40.0,1,15919.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245255,1,1,4,3,0.88171,3.88577,52.8,2,105767.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245257,5,5,5,2,1.11773,4.26917,32.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245258,1,2,4,1,1.49805,3.72403,43.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245259,1,1,4,3,0.68549,3.96676,52.1,2,143108.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245262,4,4,4,3,0.62348,3.78424,39.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245263,3,4,1,2,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245264,5,4,5,4,1.37039,4.81473,31.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245265,5,5,5,4,1.45480,4.21196,34.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245266,3,2,5,4,2.44490,5.06891,24.6,1,84774.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245267,3,2,5,2,1.16436,3.91305,39.6,1,10203.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245269,5,3,5,5,0.82194,4.86382,41.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245270,2,2,4,3,0.94799,3.62826,21.1,1,16452.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245271,1,1,2,3,0.71744,0.92491,79.3,4,136524.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245272,2,1,5,2,1.67181,4.59129,24.1,2,25378.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245273,1,1,1,2,0.41009,3.44942,60.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245275,3,2,4,5,0.94628,3.71570,39.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245276,1,1,4,3,0.89225,3.43331,44.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245277,1,2,1,3,0.32065,2.91692,46.2,3,72115.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245278,3,3,4,3,1.67907,3.64169,21.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
245279,3,2,5,4,1.24972,4.21923,33.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
