ccn,cahps_summary_star,cahps_professional_star,cahps_communication_star,cahps_medicines_star,cahps_overall_star,cahps_overall_9_10_pct,cahps_recommend_pct,source,source_date
337122,2.0,1.0,2.0,3.0,1.0,76.0,68.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337136,5.0,4.0,5.0,5.0,5.0,95.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337140,3.0,3.0,3.0,2.0,3.0,81.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337143,3.0,3.0,4.0,2.0,3.0,86.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337146,3.0,3.0,3.0,4.0,3.0,85.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337147,4.0,4.0,4.0,4.0,4.0,87.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337148,3.0,3.0,3.0,3.0,3.0,85.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337150,,,,,,80.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337165,5.0,5.0,4.0,5.0,4.0,89.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337168,5.0,5.0,5.0,5.0,4.0,89.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337173,,,,,,96.0,96.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337181,4.0,4.0,5.0,4.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337187,4.0,4.0,4.0,5.0,4.0,85.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337189,1.0,1.0,2.0,1.0,1.0,70.0,58.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337190,1.0,1.0,1.0,1.0,2.0,74.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337203,4.0,4.0,5.0,4.0,4.0,89.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337207,3.0,3.0,4.0,3.0,3.0,80.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337211,,,,,,65.0,64.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337212,4.0,4.0,4.0,4.0,4.0,87.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337213,,,,,,50.0,40.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337218,4.0,4.0,5.0,2.0,4.0,88.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337230,4.0,4.0,4.0,5.0,4.0,89.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337232,4.0,4.0,5.0,4.0,4.0,89.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337233,5.0,5.0,5.0,4.0,4.0,90.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337237,,,,,,32.0,50.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337243,2.0,1.0,2.0,2.0,1.0,74.0,60.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337246,4.0,4.0,4.0,4.0,4.0,88.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337248,3.0,4.0,3.0,3.0,3.0,87.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337251,5.0,5.0,5.0,4.0,5.0,91.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337254,5.0,4.0,5.0,5.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337255,5.0,5.0,5.0,4.0,5.0,91.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337256,4.0,4.0,5.0,4.0,4.0,86.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337257,2.0,2.0,2.0,2.0,2.0,82.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337260,3.0,3.0,3.0,2.0,3.0,85.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337261,1.0,1.0,1.0,1.0,1.0,70.0,66.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337264,,,,,,70.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337266,,,,,,74.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337268,3.0,3.0,3.0,3.0,2.0,77.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337276,1.0,1.0,1.0,2.0,1.0,73.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337284,5.0,5.0,5.0,5.0,4.0,91.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337289,4.0,4.0,5.0,3.0,4.0,89.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337290,1.0,1.0,1.0,1.0,1.0,70.0,61.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337292,4.0,4.0,4.0,4.0,3.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337299,2.0,1.0,2.0,2.0,1.0,73.0,56.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337400,4.0,4.0,4.0,4.0,4.0,88.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337401,5.0,4.0,5.0,5.0,4.0,92.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337408,3.0,3.0,4.0,3.0,3.0,84.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337414,1.0,1.0,1.0,1.0,1.0,75.0,59.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337415,4.0,4.0,4.0,4.0,4.0,89.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337416,,,,,,100.0,46.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337418,3.0,3.0,3.0,2.0,3.0,83.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337422,,,,,,69.0,57.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337423,5.0,5.0,5.0,5.0,5.0,92.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337424,1.0,1.0,1.0,1.0,1.0,73.0,60.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337430,2.0,2.0,2.0,2.0,1.0,72.0,59.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337431,,,,,,79.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337434,1.0,1.0,1.0,1.0,1.0,75.0,59.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337438,4.0,4.0,2.0,4.0,5.0,95.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337439,5.0,4.0,5.0,5.0,4.0,85.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337440,4.0,4.0,5.0,2.0,3.0,82.0,68.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337441,1.0,1.0,1.0,1.0,1.0,64.0,50.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337442,4.0,4.0,5.0,4.0,4.0,91.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337443,,,,,,78.0,49.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337447,3.0,3.0,2.0,3.0,3.0,81.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337449,4.0,4.0,4.0,3.0,3.0,86.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337450,1.0,1.0,1.0,1.0,1.0,34.0,40.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337451,1.0,1.0,1.0,2.0,1.0,68.0,58.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
337454,3.0,4.0,4.0,2.0,3.0,81.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347001,4.0,4.0,5.0,4.0,4.0,90.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347002,4.0,4.0,5.0,4.0,4.0,89.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347004,5.0,4.0,5.0,5.0,5.0,91.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347005,4.0,4.0,4.0,4.0,4.0,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347007,5.0,5.0,5.0,5.0,4.0,91.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347008,4.0,4.0,4.0,3.0,3.0,82.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347011,2.0,2.0,3.0,2.0,2.0,79.0,68.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347013,5.0,5.0,5.0,5.0,5.0,93.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347015,,,,,,98.0,98.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347017,4.0,4.0,5.0,4.0,4.0,90.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347019,5.0,5.0,5.0,5.0,3.0,91.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347020,5.0,5.0,5.0,5.0,5.0,94.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347021,5.0,4.0,5.0,4.0,5.0,93.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347024,4.0,4.0,5.0,4.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347026,4.0,4.0,4.0,5.0,4.0,87.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347028,5.0,5.0,5.0,4.0,4.0,93.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347029,5.0,5.0,5.0,4.0,5.0,93.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347030,3.0,3.0,3.0,2.0,3.0,83.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347031,4.0,3.0,5.0,3.0,3.0,84.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347033,4.0,4.0,5.0,2.0,4.0,87.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347035,5.0,5.0,5.0,5.0,4.0,90.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347036,4.0,4.0,4.0,3.0,3.0,85.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347037,5.0,5.0,5.0,4.0,5.0,94.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347039,5.0,5.0,5.0,5.0,4.0,95.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347041,5.0,5.0,5.0,5.0,5.0,93.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347042,5.0,5.0,5.0,5.0,5.0,94.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347043,4.0,4.0,5.0,4.0,4.0,91.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347044,4.0,4.0,5.0,3.0,3.0,87.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347049,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347051,4.0,4.0,4.0,4.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347053,,,,,,91.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347054,5.0,4.0,5.0,5.0,4.0,88.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347055,5.0,5.0,5.0,5.0,5.0,94.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347056,4.0,4.0,5.0,4.0,3.0,85.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347059,5.0,4.0,5.0,5.0,4.0,88.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347061,3.0,3.0,3.0,3.0,2.0,86.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347063,5.0,5.0,4.0,5.0,4.0,92.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347065,5.0,5.0,5.0,4.0,4.0,92.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347068,,,,,,89.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347071,4.0,4.0,5.0,4.0,4.0,92.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347074,4.0,4.0,4.0,4.0,3.0,84.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347075,3.0,3.0,4.0,3.0,3.0,87.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347079,5.0,5.0,5.0,5.0,4.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347080,5.0,5.0,5.0,5.0,5.0,94.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347081,4.0,4.0,5.0,5.0,3.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347083,5.0,5.0,5.0,4.0,5.0,94.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347084,3.0,3.0,3.0,2.0,3.0,84.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347085,5.0,4.0,5.0,5.0,4.0,91.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347087,4.0,4.0,5.0,2.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347089,3.0,4.0,4.0,2.0,3.0,81.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347091,3.0,3.0,3.0,2.0,4.0,87.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347094,4.0,4.0,5.0,4.0,4.0,86.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347097,2.0,2.0,2.0,3.0,1.0,78.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347098,3.0,4.0,4.0,2.0,3.0,86.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347099,4.0,3.0,4.0,4.0,3.0,87.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347100,5.0,4.0,5.0,5.0,4.0,92.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347101,,,,,,100.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347102,5.0,5.0,5.0,4.0,5.0,94.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347104,4.0,4.0,4.0,4.0,4.0,88.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347105,5.0,4.0,5.0,5.0,4.0,89.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347106,4.0,4.0,5.0,3.0,4.0,91.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347110,3.0,3.0,3.0,3.0,2.0,80.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347112,4.0,4.0,4.0,5.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347113,5.0,4.0,5.0,5.0,4.0,90.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347114,4.0,3.0,4.0,4.0,3.0,85.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347116,5.0,5.0,5.0,5.0,5.0,93.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347119,,,,,,100.0,57.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347120,3.0,3.0,3.0,3.0,3.0,84.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347121,4.0,4.0,5.0,4.0,4.0,87.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347122,4.0,4.0,5.0,4.0,4.0,92.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347124,4.0,3.0,5.0,4.0,3.0,87.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347125,4.0,4.0,4.0,3.0,3.0,84.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347126,4.0,4.0,5.0,4.0,4.0,88.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347127,4.0,3.0,4.0,5.0,3.0,85.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347128,4.0,4.0,4.0,4.0,4.0,87.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347129,4.0,4.0,4.0,4.0,3.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347131,4.0,4.0,5.0,5.0,3.0,86.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347132,4.0,3.0,4.0,4.0,3.0,85.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347134,4.0,4.0,5.0,4.0,4.0,88.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347136,5.0,4.0,5.0,5.0,5.0,92.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347169,5.0,4.0,5.0,5.0,4.0,90.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347170,5.0,5.0,5.0,4.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347171,3.0,4.0,4.0,2.0,3.0,83.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347172,5.0,5.0,5.0,5.0,4.0,90.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347173,4.0,4.0,4.0,4.0,4.0,93.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347174,4.0,4.0,4.0,3.0,4.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347177,3.0,3.0,3.0,3.0,2.0,78.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347178,4.0,4.0,4.0,3.0,4.0,88.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347179,4.0,4.0,4.0,4.0,3.0,87.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347181,5.0,5.0,4.0,5.0,5.0,92.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347185,4.0,4.0,5.0,4.0,4.0,89.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347187,4.0,4.0,4.0,4.0,4.0,91.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347191,5.0,5.0,5.0,5.0,5.0,90.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347192,3.0,3.0,3.0,3.0,3.0,83.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347195,4.0,4.0,4.0,5.0,3.0,86.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347196,,,,,,93.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347202,5.0,5.0,5.0,4.0,4.0,89.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347204,,,,,,79.0,96.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347206,4.0,3.0,5.0,4.0,3.0,86.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347210,5.0,5.0,5.0,5.0,5.0,93.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347211,5.0,4.0,5.0,5.0,4.0,91.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347212,3.0,3.0,4.0,2.0,3.0,86.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347215,4.0,4.0,5.0,4.0,4.0,88.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347217,5.0,5.0,5.0,4.0,4.0,92.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347218,5.0,4.0,4.0,5.0,5.0,93.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347220,5.0,4.0,5.0,5.0,4.0,90.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347223,4.0,4.0,4.0,5.0,4.0,90.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347224,4.0,4.0,4.0,4.0,4.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347225,4.0,4.0,5.0,2.0,3.0,86.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347226,4.0,4.0,4.0,3.0,4.0,86.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347227,,,,,,2.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347230,5.0,5.0,5.0,3.0,5.0,93.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347231,3.0,3.0,4.0,3.0,2.0,83.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347232,,,,,,90.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347234,4.0,4.0,4.0,2.0,4.0,89.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347235,4.0,4.0,4.0,3.0,4.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347236,,,,,,65.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347237,4.0,4.0,4.0,3.0,4.0,89.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347239,,,,,,100.0,68.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347241,4.0,4.0,5.0,4.0,3.0,82.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347242,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347243,3.0,3.0,3.0,2.0,3.0,87.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347244,4.0,4.0,4.0,4.0,4.0,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347245,4.0,4.0,5.0,4.0,3.0,86.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347246,4.0,4.0,5.0,3.0,5.0,94.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347247,4.0,4.0,4.0,3.0,3.0,85.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347248,5.0,4.0,5.0,5.0,4.0,92.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347249,5.0,4.0,5.0,5.0,4.0,87.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347250,5.0,5.0,5.0,5.0,5.0,94.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347251,4.0,4.0,4.0,3.0,3.0,83.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347252,4.0,4.0,4.0,4.0,4.0,88.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347254,5.0,4.0,5.0,5.0,4.0,91.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347255,4.0,4.0,4.0,4.0,2.0,81.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347256,4.0,4.0,4.0,3.0,3.0,83.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347258,3.0,2.0,2.0,3.0,3.0,82.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347300,4.0,4.0,5.0,3.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347306,4.0,4.0,4.0,5.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347307,5.0,5.0,5.0,5.0,4.0,93.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347308,4.0,4.0,5.0,4.0,4.0,87.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347309,4.0,4.0,5.0,3.0,5.0,94.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347310,,,,,,66.0,60.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347317,4.0,4.0,5.0,4.0,4.0,91.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347318,4.0,3.0,4.0,3.0,4.0,87.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347325,4.0,4.0,4.0,4.0,3.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347326,5.0,4.0,5.0,5.0,4.0,92.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347328,5.0,4.0,5.0,5.0,4.0,89.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347329,4.0,4.0,5.0,4.0,3.0,85.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347330,5.0,5.0,5.0,4.0,4.0,91.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347331,4.0,4.0,4.0,4.0,3.0,86.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347333,4.0,4.0,5.0,4.0,4.0,86.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347334,,,,,,71.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347336,3.0,3.0,2.0,3.0,2.0,83.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
347337,5.0,5.0,3.0,5.0,5.0,94.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
357002,5.0,5.0,5.0,5.0,5.0,95.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
357007,4.0,4.0,4.0,2.0,4.0,91.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
357013,4.0,4.0,5.0,5.0,3.0,82.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
357014,5.0,4.0,5.0,5.0,4.0,87.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
357016,5.0,5.0,5.0,5.0,4.0,88.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
357029,3.0,3.0,4.0,2.0,3.0,80.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
