ccn,cahps_facility_star,cahps_nephrologist_comm_star,cahps_center_care_star,cahps_information_star,cahps_nephrologist_star,cahps_staff_star,source,source_date
362637,2.0,4.0,2.0,3.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362649,2.0,1.0,3.0,2.0,1.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362654,4.0,3.0,4.0,4.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362656,2.0,3.0,2.0,4.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362657,2.0,4.0,3.0,2.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362679,3.0,5.0,2.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362686,3.0,3.0,3.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362690,4.0,5.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362704,3.0,4.0,3.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362706,4.0,3.0,5.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362734,5.0,3.0,5.0,5.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362746,2.0,1.0,1.0,1.0,1.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362782,5.0,5.0,5.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362783,4.0,3.0,3.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362811,2.0,2.0,1.0,1.0,3.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362836,4.0,4.0,4.0,3.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
362852,4.0,3.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372500,4.0,5.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372512,4.0,4.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372516,4.0,3.0,5.0,5.0,2.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372520,4.0,3.0,3.0,4.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372532,2.0,4.0,1.0,2.0,5.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372533,5.0,4.0,5.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372539,4.0,4.0,3.0,3.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372544,5.0,4.0,5.0,4.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372548,4.0,4.0,4.0,3.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372552,2.0,4.0,3.0,5.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372558,3.0,5.0,5.0,3.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372571,2.0,4.0,2.0,1.0,5.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372573,2.0,2.0,1.0,3.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372574,4.0,4.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372577,4.0,2.0,2.0,3.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372581,5.0,4.0,5.0,4.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372582,4.0,3.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372586,4.0,4.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372594,2.0,3.0,2.0,2.0,5.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372595,2.0,2.0,2.0,1.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
372613,3.0,3.0,2.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382502,3.0,3.0,3.0,4.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382505,4.0,4.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382507,4.0,4.0,3.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382508,2.0,3.0,3.0,3.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382511,3.0,5.0,3.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382512,3.0,2.0,3.0,3.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382514,3.0,5.0,3.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382516,4.0,3.0,3.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382521,2.0,3.0,3.0,2.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382522,2.0,2.0,2.0,2.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382525,5.0,4.0,3.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382526,3.0,2.0,3.0,3.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382532,4.0,5.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382534,4.0,3.0,2.0,3.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382535,5.0,5.0,5.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382536,4.0,4.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382538,5.0,4.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382543,3.0,5.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382557,2.0,3.0,2.0,3.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382559,2.0,2.0,1.0,4.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382561,4.0,4.0,4.0,4.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382567,2.0,4.0,4.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382572,2.0,3.0,2.0,3.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382577,4.0,3.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382581,4.0,3.0,4.0,3.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
382583,3.0,2.0,3.0,4.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392505,3.0,4.0,3.0,3.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392511,5.0,4.0,5.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392512,2.0,3.0,3.0,3.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392513,1.0,1.0,1.0,2.0,1.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392515,1.0,1.0,2.0,2.0,3.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392518,3.0,3.0,3.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392522,3.0,2.0,2.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392530,2.0,3.0,2.0,3.0,3.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392538,1.0,3.0,2.0,3.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392539,3.0,3.0,3.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392543,3.0,2.0,2.0,3.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392546,2.0,1.0,2.0,2.0,1.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392549,2.0,2.0,2.0,3.0,2.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392553,2.0,3.0,3.0,3.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392556,4.0,3.0,3.0,1.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392561,5.0,5.0,5.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392565,4.0,4.0,3.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392569,3.0,3.0,2.0,1.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392575,4.0,2.0,4.0,3.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392581,5.0,3.0,5.0,3.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392587,2.0,1.0,2.0,2.0,2.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392590,4.0,3.0,4.0,5.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392594,4.0,3.0,4.0,4.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392598,4.0,2.0,3.0,3.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392603,5.0,4.0,5.0,4.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392610,5.0,5.0,5.0,5.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392612,5.0,3.0,5.0,5.0,3.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392614,5.0,3.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392617,3.0,3.0,3.0,3.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392619,4.0,2.0,4.0,4.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392628,5.0,3.0,5.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392630,4.0,5.0,5.0,4.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392631,3.0,2.0,3.0,4.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392633,4.0,3.0,5.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392635,5.0,2.0,3.0,3.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392644,5.0,5.0,5.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392648,3.0,5.0,4.0,5.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392649,4.0,3.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392658,1.0,3.0,1.0,1.0,5.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392664,1.0,3.0,1.0,1.0,2.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392670,4.0,4.0,5.0,4.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392672,2.0,2.0,1.0,2.0,2.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392677,4.0,3.0,5.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392678,4.0,4.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392682,4.0,2.0,3.0,2.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392683,3.0,2.0,4.0,5.0,1.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392684,2.0,2.0,4.0,4.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392706,3.0,4.0,3.0,5.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392707,1.0,2.0,2.0,4.0,2.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392714,2.0,2.0,3.0,1.0,2.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392716,5.0,5.0,5.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392717,4.0,3.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392719,2.0,3.0,3.0,4.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392721,3.0,3.0,3.0,3.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392727,4.0,3.0,5.0,5.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392731,2.0,3.0,2.0,4.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392735,4.0,2.0,3.0,4.0,2.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392736,3.0,2.0,3.0,3.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392742,4.0,2.0,3.0,2.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392743,2.0,3.0,3.0,3.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392746,3.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392748,4.0,4.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392751,2.0,3.0,3.0,3.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392752,4.0,5.0,4.0,2.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392763,4.0,5.0,5.0,4.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392765,4.0,5.0,5.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392766,4.0,2.0,4.0,3.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392769,1.0,2.0,1.0,2.0,3.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392773,3.0,2.0,3.0,2.0,1.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392777,2.0,2.0,1.0,1.0,2.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392785,4.0,3.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392786,2.0,1.0,3.0,4.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392788,3.0,4.0,3.0,2.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392790,3.0,4.0,4.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392791,3.0,4.0,5.0,4.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392792,5.0,3.0,5.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392797,2.0,3.0,3.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392798,2.0,2.0,3.0,2.0,1.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392802,2.0,1.0,1.0,2.0,1.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392803,2.0,3.0,2.0,2.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392807,2.0,4.0,1.0,3.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392810,2.0,1.0,1.0,1.0,1.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392817,4.0,5.0,5.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392823,4.0,4.0,3.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392827,2.0,3.0,1.0,3.0,5.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392835,2.0,2.0,2.0,1.0,2.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392838,4.0,4.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392839,4.0,2.0,4.0,4.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392848,4.0,2.0,4.0,4.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392856,3.0,3.0,2.0,3.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
392892,5.0,4.0,5.0,5.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402501,2.0,2.0,1.0,2.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402502,2.0,2.0,3.0,5.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402503,4.0,4.0,3.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402504,4.0,3.0,4.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402505,4.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402506,3.0,2.0,2.0,4.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402507,4.0,4.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402508,2.0,4.0,3.0,4.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402509,2.0,3.0,2.0,5.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402510,2.0,3.0,3.0,5.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402513,4.0,3.0,3.0,5.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402514,4.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402515,3.0,2.0,3.0,4.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402517,4.0,3.0,3.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402518,4.0,5.0,3.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402519,3.0,5.0,3.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402521,2.0,5.0,3.0,5.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402525,4.0,3.0,5.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402527,4.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402528,4.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402529,3.0,4.0,4.0,5.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402530,4.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402531,3.0,1.0,4.0,4.0,1.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402533,3.0,5.0,2.0,4.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402535,5.0,4.0,5.0,5.0,4.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402536,4.0,3.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402537,4.0,5.0,5.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402538,3.0,3.0,3.0,4.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402539,3.0,4.0,3.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402540,5.0,5.0,5.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402541,3.0,3.0,3.0,4.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402543,4.0,4.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402546,2.0,4.0,3.0,4.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402547,4.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402549,4.0,5.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402550,2.0,3.0,1.0,5.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402551,5.0,5.0,4.0,5.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402552,4.0,4.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402553,4.0,3.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402554,4.0,3.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402555,3.0,2.0,2.0,4.0,3.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402556,4.0,1.0,4.0,5.0,2.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402557,4.0,4.0,4.0,5.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
402558,3.0,2.0,4.0,5.0,4.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
412501,2.0,2.0,2.0,3.0,2.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
412504,4.0,3.0,4.0,4.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
412505,3.0,3.0,4.0,3.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
412508,5.0,4.0,5.0,4.0,5.0,5.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
412512,4.0,2.0,4.0,3.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
412514,4.0,5.0,5.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422503,2.0,2.0,2.0,1.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422504,2.0,3.0,2.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422505,3.0,2.0,2.0,2.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422508,3.0,2.0,1.0,3.0,4.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422509,2.0,3.0,2.0,1.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422510,3.0,4.0,3.0,4.0,5.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422515,1.0,3.0,2.0,3.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422516,3.0,3.0,3.0,1.0,4.0,3.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422517,4.0,5.0,4.0,2.0,5.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422521,4.0,2.0,3.0,3.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422522,1.0,3.0,1.0,1.0,2.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422531,2.0,3.0,2.0,3.0,3.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422533,2.0,2.0,2.0,1.0,2.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422535,4.0,5.0,4.0,4.0,5.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422537,2.0,3.0,2.0,1.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422538,5.0,3.0,5.0,4.0,3.0,4.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422540,3.0,3.0,3.0,5.0,4.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422541,3.0,1.0,2.0,4.0,2.0,2.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
422543,2.0,3.0,1.0,2.0,5.0,1.0,CMS Dialysis Facility — Patient Survey (ICH CAHPS),2026-03-25
