ccn,five_star,mortality_rate,hospitalization_rate,readmission_rate,transfusion_rate,source,source_date
342606,3.0,25.1,115.1,30.1,51.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342607,2.0,20.5,136.9,39.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342608,4.0,19.2,144.0,25.6,42.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342609,3.0,24.0,159.3,33.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342610,3.0,22.1,87.3,21.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342611,3.0,28.8,151.5,23.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342612,1.0,24.2,162.2,24.9,41.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342613,3.0,19.0,106.0,17.9,46.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342614,3.0,33.1,135.4,23.1,50.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342615,3.0,15.5,151.8,19.8,6.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342616,3.0,19.5,129.0,24.6,23.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342617,3.0,19.1,131.0,14.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342618,3.0,14.4,119.4,19.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342619,3.0,18.4,133.0,24.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342620,4.0,18.8,121.7,29.2,21.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342621,2.0,25.1,114.6,35.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342622,3.0,14.9,87.4,29.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342623,3.0,19.9,151.1,28.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342625,5.0,27.7,52.1,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342627,4.0,26.1,116.1,20.0,25.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342628,3.0,31.2,139.1,28.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342629,5.0,23.2,79.7,28.2,6.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342631,3.0,24.1,200.3,41.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342632,3.0,27.6,221.2,24.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342633,2.0,25.4,172.2,33.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342634,2.0,23.3,97.0,32.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342635,5.0,24.3,51.5,8.5,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342636,3.0,20.0,142.9,15.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342637,3.0,28.7,154.8,24.0,34.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342638,3.0,21.2,101.2,26.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342639,3.0,21.1,123.2,19.3,23.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342640,2.0,23.3,115.7,32.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342641,3.0,23.0,83.5,19.8,17.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342642,3.0,20.1,137.5,19.8,13.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342643,2.0,20.8,136.0,22.5,22.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342644,1.0,29.8,201.6,37.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342645,3.0,23.5,169.4,35.1,64.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342646,2.0,23.0,155.7,34.7,54.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342647,4.0,15.5,110.4,17.0,27.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342648,2.0,19.2,95.8,16.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342649,4.0,17.5,111.3,23.2,39.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342650,3.0,22.4,128.7,25.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342651,3.0,19.1,158.5,15.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342652,5.0,21.1,98.9,28.8,6.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342653,3.0,16.2,117.2,26.6,14.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342654,3.0,19.3,177.0,31.4,104.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342655,4.0,19.9,122.5,20.6,13.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342657,4.0,39.7,63.0,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342658,4.0,10.9,107.1,21.4,19.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342659,2.0,24.0,141.6,30.3,49.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342660,3.0,20.3,163.4,36.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342661,2.0,27.7,95.1,22.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342663,3.0,26.2,150.7,28.2,30.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342665,4.0,26.8,148.2,19.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342666,5.0,13.2,49.3,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342667,2.0,22.4,182.6,28.9,55.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342669,4.0,28.6,138.9,11.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342670,3.0,21.1,143.6,31.4,48.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342671,4.0,24.1,96.9,28.2,6.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342672,2.0,17.5,96.1,22.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342673,3.0,23.3,102.6,25.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342674,4.0,19.1,88.9,26.0,25.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342675,5.0,15.5,85.6,3.8,10.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342676,2.0,27.3,186.2,22.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342677,2.0,23.9,163.3,31.6,62.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342678,5.0,18.9,131.5,21.1,47.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342679,3.0,25.1,164.1,27.2,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342680,2.0,16.1,151.3,19.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342681,3.0,22.6,116.1,34.5,22.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342682,2.0,17.4,137.8,33.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342683,5.0,17.6,85.2,18.8,5.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342684,3.0,21.5,145.6,32.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342685,2.0,19.8,158.2,27.5,84.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342686,2.0,23.1,63.7,18.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342687,4.0,23.9,128.1,33.6,45.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342688,4.0,17.6,105.1,26.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342689,4.0,27.3,160.7,26.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342690,3.0,24.4,105.1,30.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342691,3.0,17.2,121.9,31.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342692,3.0,20.3,106.2,31.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342693,3.0,18.1,98.9,25.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342694,4.0,14.1,149.0,11.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342695,,26.5,191.8,44.1,20.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342696,5.0,19.4,106.4,19.1,26.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342697,3.0,27.2,89.6,15.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342698,5.0,16.5,112.3,15.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342699,5.0,17.0,128.2,17.8,50.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342700,3.0,25.4,121.7,25.3,73.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342701,3.0,18.0,145.1,25.1,21.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342702,5.0,28.1,65.7,,6.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342703,3.0,46.0,216.4,34.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342704,2.0,23.0,111.8,24.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342705,3.0,17.9,116.1,38.0,21.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342706,3.0,14.3,136.5,28.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342707,5.0,19.9,153.4,25.9,36.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342708,3.0,23.8,148.9,31.7,37.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342709,3.0,23.2,103.3,22.2,13.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342710,3.0,19.5,176.7,28.0,22.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342712,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342713,4.0,19.7,78.8,22.1,19.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342714,3.0,24.6,156.6,16.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342715,3.0,22.6,162.6,27.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342716,3.0,22.2,161.7,21.6,27.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342717,2.0,25.4,144.6,28.6,28.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342718,4.0,20.6,148.8,32.0,10.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342719,3.0,18.4,154.7,28.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342720,3.0,24.6,136.5,17.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342721,5.0,26.9,161.3,35.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342722,4.0,19.2,127.6,24.9,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342723,4.0,18.1,118.2,23.4,69.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342724,3.0,19.0,143.9,20.5,13.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342726,2.0,23.8,157.5,32.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342727,3.0,21.4,113.8,28.2,55.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342729,5.0,23.2,154.1,27.6,28.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342730,3.0,18.0,151.9,32.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342731,3.0,21.3,168.0,29.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342732,3.0,13.0,107.0,18.0,18.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342733,4.0,23.3,127.2,22.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342734,3.0,26.2,159.3,19.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342735,3.0,12.0,106.9,29.1,15.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342737,5.0,11.6,113.0,13.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342738,3.0,30.0,127.4,16.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342739,3.0,13.1,92.6,33.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342741,5.0,13.0,81.0,15.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342742,3.0,20.4,83.8,6.0,6.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342743,4.0,18.0,84.0,31.0,26.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342744,4.0,10.6,138.5,14.8,15.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342745,4.0,22.8,134.1,25.4,22.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342747,3.0,34.9,189.3,38.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342748,4.0,14.9,70.8,8.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342749,4.0,23.4,118.1,31.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342750,4.0,21.0,131.2,22.1,41.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342751,3.0,15.0,118.3,26.8,39.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342752,3.0,29.0,182.5,12.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342753,4.0,26.1,131.0,30.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342754,3.0,25.7,103.0,39.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342755,4.0,12.8,121.9,44.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342756,3.0,24.1,133.4,7.9,29.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342757,3.0,13.5,128.7,26.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342759,3.0,22.4,122.8,12.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342760,2.0,21.8,167.8,46.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342761,3.0,25.5,135.1,14.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342762,3.0,21.9,128.2,35.1,28.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342763,4.0,9.9,111.3,34.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342764,1.0,21.9,173.2,24.5,64.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342765,5.0,5.6,56.8,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342766,3.0,28.4,90.3,30.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342767,3.0,16.6,176.2,18.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342768,4.0,27.6,80.2,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342769,3.0,,116.2,16.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342770,3.0,,228.1,34.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342771,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342772,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342773,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342774,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
342775,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352300,2.0,17.5,153.7,20.8,29.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352303,2.0,24.7,145.4,21.6,11.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352304,4.0,18.1,156.2,23.2,18.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352307,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352500,1.0,21.7,246.0,20.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352501,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352502,3.0,23.0,163.8,32.7,42.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352503,1.0,25.2,225.0,32.2,53.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
352505,2.0,37.1,150.0,20.7,36.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
353501,3.0,18.5,99.1,28.2,24.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
353502,3.0,22.9,111.5,36.2,26.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
353503,1.0,22.4,78.6,27.4,5.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
353504,3.0,21.2,100.5,30.3,20.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
353505,3.0,21.2,143.9,25.6,59.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
353506,3.0,18.8,144.6,34.3,9.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
353507,3.0,17.1,142.7,27.3,32.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362306,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362314,1.0,32.9,,29.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362316,,29.8,223.7,23.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362321,,,,44.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362322,3.0,23.3,158.3,22.6,29.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362323,1.0,32.8,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362326,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362328,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362344,,,,,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
362500,1.0,18.8,193.4,34.9,30.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
