ccn,cahps_summary_star,cahps_recommend_pct,cahps_rating_9_10_pct,cahps_communication_pct,cahps_symptoms_pct,cahps_respect_pct,cahps_timely_pct,cahps_emotional_pct,source,source_date
381509,3.0,85.0,83.0,81.0,73.0,95.0,79.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381510,4.0,91.0,88.0,87.0,73.0,94.0,78.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381512,5.0,98.0,95.0,89.0,86.0,98.0,82.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381515,5.0,96.0,92.0,89.0,85.0,96.0,84.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381516,4.0,88.0,83.0,81.0,75.0,91.0,76.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381517,3.0,88.0,81.0,81.0,73.0,92.0,76.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381518,4.0,90.0,84.0,84.0,72.0,93.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381519,4.0,91.0,86.0,83.0,73.0,94.0,78.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381520,4.0,89.0,85.0,88.0,79.0,91.0,87.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381521,4.0,82.0,76.0,83.0,73.0,92.0,79.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381524,,77.0,75.0,77.0,72.0,90.0,70.0,81.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381527,4.0,90.0,85.0,83.0,78.0,92.0,79.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381529,4.0,87.0,84.0,84.0,76.0,92.0,76.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381530,3.0,88.0,76.0,79.0,76.0,88.0,78.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381533,4.0,93.0,86.0,84.0,77.0,93.0,80.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381534,4.0,89.0,80.0,79.0,74.0,94.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381539,,89.0,79.0,80.0,69.0,92.0,77.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381543,5.0,96.0,92.0,88.0,86.0,94.0,87.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381548,2.0,77.0,77.0,73.0,70.0,86.0,68.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381551,2.0,82.0,74.0,72.0,69.0,89.0,76.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381552,,94.0,88.0,83.0,86.0,93.0,83.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381553,3.0,87.0,81.0,81.0,75.0,92.0,75.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381554,2.0,83.0,79.0,74.0,68.0,88.0,66.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381555,3.0,80.0,80.0,77.0,69.0,88.0,71.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381556,4.0,90.0,84.0,84.0,75.0,93.0,79.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381559,3.0,87.0,81.0,80.0,73.0,90.0,73.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381560,3.0,84.0,81.0,78.0,74.0,92.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381561,,88.0,73.0,87.0,80.0,95.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381563,,82.0,86.0,81.0,71.0,91.0,70.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381564,2.0,82.0,76.0,75.0,69.0,87.0,65.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381565,3.0,82.0,78.0,79.0,76.0,92.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381566,,79.0,79.0,78.0,80.0,93.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381567,,81.0,78.0,79.0,71.0,87.0,71.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381568,3.0,83.0,77.0,76.0,75.0,90.0,72.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381570,,75.0,68.0,65.0,58.0,82.0,60.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381571,4.0,86.0,82.0,82.0,75.0,92.0,76.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381572,3.0,87.0,83.0,81.0,74.0,93.0,76.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381573,4.0,86.0,82.0,78.0,78.0,91.0,73.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381574,,77.0,79.0,79.0,71.0,95.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381575,3.0,81.0,77.0,80.0,78.0,91.0,79.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381576,4.0,86.0,81.0,82.0,73.0,92.0,78.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381577,1.0,68.0,67.0,66.0,62.0,83.0,62.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381578,,85.0,78.0,80.0,66.0,89.0,78.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381579,3.0,80.0,78.0,80.0,77.0,89.0,71.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381581,,85.0,84.0,78.0,69.0,93.0,70.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381582,,80.0,79.0,76.0,73.0,83.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381583,,76.0,77.0,75.0,58.0,83.0,74.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
381584,,84.0,86.0,80.0,80.0,94.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391501,3.0,82.0,79.0,80.0,74.0,88.0,72.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391502,4.0,83.0,82.0,80.0,74.0,91.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391505,4.0,83.0,79.0,82.0,79.0,91.0,78.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391507,2.0,72.0,71.0,70.0,63.0,84.0,67.0,82.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391510,,91.0,86.0,88.0,76.0,95.0,79.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391511,3.0,82.0,79.0,81.0,76.0,93.0,75.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391513,4.0,90.0,86.0,86.0,79.0,93.0,83.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391514,4.0,84.0,82.0,83.0,75.0,90.0,75.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391515,3.0,87.0,83.0,78.0,72.0,90.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391519,3.0,86.0,82.0,83.0,74.0,93.0,78.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391521,4.0,88.0,86.0,85.0,79.0,94.0,84.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391523,,90.0,88.0,91.0,80.0,92.0,92.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391524,3.0,82.0,83.0,83.0,72.0,91.0,74.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391530,4.0,92.0,87.0,84.0,79.0,93.0,82.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391533,3.0,83.0,82.0,81.0,74.0,90.0,79.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391535,4.0,86.0,83.0,83.0,77.0,92.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391536,3.0,83.0,79.0,82.0,72.0,90.0,75.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391540,5.0,94.0,89.0,88.0,82.0,95.0,86.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391541,4.0,92.0,88.0,87.0,77.0,94.0,86.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391542,,77.0,84.0,89.0,75.0,93.0,87.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391544,4.0,85.0,81.0,82.0,76.0,91.0,82.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391545,5.0,96.0,92.0,91.0,84.0,97.0,91.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391546,4.0,90.0,85.0,84.0,83.0,93.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391548,5.0,93.0,90.0,87.0,85.0,95.0,83.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391550,4.0,89.0,84.0,83.0,81.0,92.0,81.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391551,5.0,96.0,91.0,92.0,88.0,95.0,91.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391552,4.0,86.0,82.0,82.0,76.0,92.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391557,4.0,90.0,84.0,84.0,76.0,94.0,80.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391561,5.0,89.0,92.0,90.0,85.0,94.0,85.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391562,4.0,91.0,87.0,88.0,76.0,94.0,80.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391564,4.0,84.0,80.0,81.0,71.0,91.0,82.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391565,,87.0,86.0,88.0,77.0,96.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391570,,68.0,72.0,75.0,65.0,84.0,67.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391571,2.0,74.0,75.0,77.0,69.0,87.0,70.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391572,3.0,78.0,80.0,80.0,77.0,91.0,70.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391576,5.0,92.0,90.0,89.0,89.0,96.0,83.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391581,4.0,84.0,80.0,81.0,80.0,90.0,81.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391583,4.0,85.0,82.0,82.0,75.0,91.0,76.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391591,,87.0,83.0,81.0,75.0,88.0,82.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391592,,95.0,97.0,89.0,80.0,94.0,97.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391593,2.0,73.0,73.0,77.0,76.0,84.0,72.0,83.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391594,,93.0,87.0,89.0,83.0,95.0,88.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391597,3.0,79.0,76.0,81.0,72.0,89.0,75.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391604,2.0,74.0,70.0,73.0,64.0,85.0,68.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391605,5.0,91.0,88.0,89.0,78.0,94.0,82.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391608,,87.0,87.0,82.0,76.0,93.0,68.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391610,4.0,88.0,84.0,85.0,76.0,94.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391612,4.0,90.0,86.0,88.0,80.0,96.0,87.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391615,4.0,89.0,86.0,84.0,88.0,94.0,90.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391616,4.0,87.0,81.0,81.0,74.0,92.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391617,4.0,84.0,85.0,86.0,82.0,92.0,82.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391621,5.0,98.0,90.0,90.0,83.0,96.0,86.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391622,4.0,85.0,83.0,83.0,72.0,93.0,77.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391629,3.0,84.0,82.0,79.0,71.0,89.0,76.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391632,4.0,89.0,86.0,87.0,77.0,94.0,82.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391634,,74.0,78.0,80.0,79.0,91.0,68.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391636,5.0,97.0,91.0,87.0,85.0,97.0,87.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391637,4.0,84.0,85.0,82.0,74.0,89.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391638,3.0,77.0,78.0,78.0,71.0,90.0,69.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391641,4.0,76.0,76.0,78.0,73.0,88.0,83.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391642,5.0,88.0,88.0,87.0,88.0,95.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391643,3.0,83.0,82.0,81.0,74.0,92.0,77.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391645,,90.0,85.0,79.0,74.0,91.0,76.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391649,2.0,78.0,76.0,77.0,70.0,89.0,72.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391651,,84.0,82.0,84.0,69.0,92.0,80.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391653,4.0,86.0,82.0,82.0,73.0,90.0,79.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391655,4.0,85.0,85.0,84.0,77.0,94.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391656,5.0,93.0,89.0,86.0,80.0,95.0,86.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391657,5.0,94.0,89.0,88.0,79.0,94.0,86.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391659,3.0,83.0,81.0,82.0,72.0,93.0,81.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391660,4.0,87.0,83.0,84.0,78.0,94.0,85.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391661,3.0,82.0,82.0,83.0,74.0,93.0,78.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391662,4.0,84.0,83.0,84.0,75.0,93.0,79.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391664,,91.0,85.0,83.0,72.0,96.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391667,4.0,87.0,86.0,84.0,80.0,93.0,86.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391670,,80.0,71.0,81.0,76.0,88.0,85.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391671,2.0,80.0,78.0,74.0,68.0,88.0,68.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391674,3.0,85.0,80.0,75.0,71.0,91.0,74.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391676,,80.0,83.0,79.0,65.0,90.0,63.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391678,4.0,91.0,87.0,83.0,79.0,93.0,81.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391679,3.0,77.0,79.0,75.0,73.0,87.0,66.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391680,,82.0,81.0,85.0,75.0,96.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391681,4.0,94.0,91.0,87.0,79.0,96.0,88.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391684,,91.0,86.0,80.0,74.0,95.0,71.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391685,4.0,81.0,80.0,82.0,76.0,91.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391688,3.0,83.0,79.0,79.0,71.0,92.0,74.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391691,4.0,83.0,83.0,81.0,76.0,94.0,78.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391692,3.0,85.0,81.0,81.0,75.0,90.0,74.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391693,4.0,90.0,85.0,85.0,76.0,93.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391695,3.0,83.0,82.0,78.0,71.0,91.0,67.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391697,4.0,83.0,82.0,83.0,69.0,92.0,81.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391701,5.0,95.0,95.0,90.0,81.0,96.0,84.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391702,,76.0,79.0,74.0,85.0,89.0,67.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391705,,86.0,83.0,82.0,77.0,93.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391706,,86.0,84.0,84.0,69.0,99.0,84.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391707,3.0,81.0,82.0,77.0,76.0,91.0,76.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391709,2.0,76.0,73.0,77.0,68.0,87.0,69.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391710,,71.0,73.0,69.0,61.0,83.0,70.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391712,,76.0,71.0,74.0,62.0,86.0,72.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391713,,88.0,82.0,85.0,82.0,96.0,77.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391714,4.0,89.0,86.0,84.0,76.0,95.0,79.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391715,4.0,88.0,83.0,85.0,81.0,94.0,82.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391716,,87.0,82.0,85.0,81.0,94.0,79.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391721,4.0,91.0,88.0,85.0,84.0,95.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391722,3.0,82.0,76.0,76.0,70.0,91.0,76.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391724,,86.0,93.0,85.0,80.0,98.0,88.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391726,3.0,83.0,78.0,81.0,74.0,89.0,71.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391727,,71.0,67.0,82.0,82.0,86.0,72.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391728,,77.0,84.0,87.0,82.0,95.0,80.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391729,,86.0,78.0,81.0,66.0,90.0,88.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391732,3.0,82.0,78.0,80.0,73.0,90.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391733,4.0,89.0,89.0,84.0,74.0,95.0,82.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391734,5.0,94.0,91.0,87.0,82.0,95.0,87.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391735,3.0,83.0,82.0,78.0,74.0,91.0,85.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391736,3.0,89.0,80.0,82.0,69.0,93.0,76.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391741,4.0,84.0,80.0,81.0,76.0,91.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391745,2.0,78.0,73.0,78.0,69.0,86.0,68.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391746,,82.0,84.0,81.0,70.0,94.0,78.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391748,3.0,80.0,77.0,76.0,68.0,90.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391751,3.0,84.0,82.0,77.0,72.0,90.0,74.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391755,,72.0,72.0,62.0,64.0,82.0,72.0,78.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391756,4.0,86.0,80.0,84.0,74.0,95.0,86.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391757,4.0,93.0,90.0,84.0,84.0,96.0,86.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391759,4.0,85.0,82.0,80.0,80.0,95.0,76.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391765,4.0,91.0,88.0,87.0,80.0,93.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391766,4.0,92.0,88.0,84.0,78.0,94.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391770,,59.0,56.0,66.0,61.0,79.0,64.0,81.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391773,4.0,88.0,86.0,85.0,73.0,93.0,83.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391774,4.0,88.0,86.0,82.0,75.0,93.0,79.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391776,4.0,83.0,84.0,85.0,77.0,93.0,83.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391777,4.0,84.0,82.0,80.0,70.0,91.0,78.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
391778,4.0,90.0,87.0,86.0,76.0,94.0,87.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
