ccn,star_rating,timely_initiation_pct,improve_ambulation_pct,improve_bed_transfer_pct,improve_bathing_pct,discharge_to_community_rate,source,source_date
257309,4,100,92.04,90.97,94.86,83.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
257311,4.5,97.73,97.43,93.74,96.66,79.77,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277012,2.5,97.79,66.23,82.52,74.21,80.37,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277017,2.5,90.59,80.88,79.7,85.8,85.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277032,3,98.99,86.96,87.33,86.38,78.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277040,2.5,82.22,81.4,86.8,88.89,82.77,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277053,2.5,90.21,75.46,83.75,80.99,83.1,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277058,4.5,100,96.02,92.22,97.33,95.09,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277060,2.5,100,64.96,80.02,73.89,87.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277066,2,73.64,83.62,88.62,79.73,78.09,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277068,4,100,91.71,90.09,95.02,88.32,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277072,2,88.38,73.4,74.63,74.41,86.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277078,2.5,95.89,85.77,84.91,84.68,83.64,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277079,2,92.59,74.22,72.84,85.11,68.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277087,2,57.28,80.55,78.66,82.61,83.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277090,4,95.53,88.42,91.07,92.61,86.49,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277093,2,94.33,71.27,94.67,70.94,78,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277094,1.5,34.57,57.11,69.24,54.97,47.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277097,4.5,99.02,95.81,96.84,98.93,82.53,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277098,3,99.22,83.1,85.33,85.27,69.09,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277301,,61.54,,,,20.64,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277302,2,73.61,75.12,82.99,68.25,72.22,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
277303,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347001,4,99.64,87.64,91.07,90.64,64.27,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347002,5,99.79,94.49,95.23,94.81,85.63,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347004,2.5,85.71,76.17,83.94,81.83,69.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347005,3.5,98.19,87.34,89.81,90.01,79.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347007,3.5,99.89,84.51,90.36,88.36,91.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347008,2.5,91.8,81.54,84.72,77.96,86.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347011,4.5,96.3,95.19,93.82,95.48,89.93,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347013,3,91.26,91.36,90.77,91,92.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347014,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347015,4,100,91.23,92.86,92,87.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347017,3,98.75,83.96,88.28,88.64,90.25,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347019,3.5,99.58,88.24,89.65,89.4,86.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347020,3.5,97.57,89.19,89.55,92.09,87.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347021,3,99.22,87.54,87.96,91.12,86.29,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347024,4,98.95,85.48,94.87,93.63,77.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347026,4,99.7,90.53,89.99,91.25,88.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347028,2.5,90.22,80.18,88.1,85.13,92.83,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347029,3.5,98.51,86.54,89.37,89.94,92.12,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347030,4.5,99.92,91.54,95.12,94.73,83.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347031,4.5,100,93.53,94.01,93.11,83.51,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347033,3,99.36,82.92,84.07,84.3,94.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347035,3.5,97.37,87.26,90.01,90.1,92.85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347036,3,99.2,88.23,87.35,89.64,84.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347037,3.5,100,88.12,89.12,88.64,88.06,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347039,1.5,82.87,74.4,79.2,70.08,75.88,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347041,3.5,98.8,85.54,87.55,85.89,93.63,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347042,3,98.13,83.68,83.12,85.13,88.36,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347043,3.5,100,91.4,91.86,87.57,90.1,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347044,3.5,99.04,85.7,89.34,88.08,88.42,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347049,,,,,,74.78,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347051,4.5,99.93,92.24,94.3,93.34,87.31,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347053,4,100,86.4,85.74,88.1,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347054,4,100,90.62,92.53,88.91,81.82,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347055,4,99.74,92.55,92,92.54,90.33,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347056,2.5,98.12,81.01,83.47,80.31,78.2,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347059,3,95.22,86.77,89.23,87.37,92.28,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347061,3.5,97.98,89.96,89.34,91.24,82.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347062,2.5,95.31,83.7,83.83,86.79,85.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347063,3.5,99.82,89.3,92.04,89.5,88.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347065,4,98.84,87.49,89.45,91.15,89.06,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347068,,51.72,74.27,82.09,73.34,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347070,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347071,4,99.02,92.72,92.79,93.86,85.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347074,3,89.25,91.42,90.18,90.77,82.56,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347075,3.5,96.51,88.13,88.96,89.21,74.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347079,4.5,98.97,95.07,94.14,93.6,85.4,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347080,3.5,98.84,87.5,90.74,87.48,89.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347081,3,99.7,87.53,90.34,84.06,81.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347083,3,99.06,85.46,85.45,85,85.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347084,4.5,100,92.38,93.71,93.02,83.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347085,3.5,96.72,88.17,90.42,89.45,90.37,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347086,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347087,3.5,98.53,90.37,91.07,90.28,88.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347089,4,100,88.85,89.73,89.92,84.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347091,4.5,98.59,97.2,94.89,95.02,81.72,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347094,4,99.94,92.66,94.48,92.07,88.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347096,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347097,3.5,96.23,90.55,88.22,90.63,82.27,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347098,3.5,93.36,89.18,90.32,91.97,74.72,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347099,4,99.72,91.66,91.67,92.87,86.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347100,4,99.72,92.24,91.06,91.5,87.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347101,1.5,98.13,61.72,60.9,62.69,70.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347102,2,87.83,80.05,87.55,83.68,83.13,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347104,2.5,93.6,83.66,87.11,84.68,86.93,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347105,3.5,95.94,89.79,90.96,89.29,89.17,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347106,4.5,99.88,94.57,94.54,95.24,85.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347110,5,99.87,95.89,97.09,96.86,82.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347112,3,83.2,88.2,89.28,89.4,89.89,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347113,3,97.25,87.29,88.72,88.02,90.44,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347114,4.5,98.38,92.3,92.27,92.84,78.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347116,5,99.37,94.12,94.9,95.45,84.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347119,,,,,,89.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347120,4,91.62,89.31,94.11,90.4,87.58,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347121,4,99.06,92.29,91.82,94.3,84.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347122,3,89.66,85.5,88.86,85.92,87.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347124,4.5,100,92.49,94.42,91.1,83.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347125,4.5,99.77,93.34,93.14,94.14,83.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347126,4.5,98.44,95.41,95.06,96.71,78.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347127,2.5,93.52,84.83,87.42,87.63,80.82,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347128,3,99.14,85.24,88.17,85.8,83.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347129,4,99.94,91.74,92.74,91.35,89.13,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347131,4,97.09,93.92,94.86,93,81.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347132,4,99.7,89.21,92.55,94.13,78.64,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347134,4,99.76,91,93.57,93.31,90,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347136,3.5,96.73,86.75,90.15,89.22,82.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347169,4,97.31,91.31,91.51,91.6,89.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347170,3,99.96,87.48,85.69,85.16,85.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347171,3.5,99.64,88.85,89.74,91.07,76.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347172,3.5,95.2,88.6,92.87,88.23,59.98,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347173,2.5,95.22,81.95,84.99,83.58,87.82,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347174,3.5,97.37,90.41,91.6,90.81,80.93,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347175,,,,,,80.88,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347177,3.5,93.04,91.59,90.81,90.94,81.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347178,4,99.61,90.14,91.24,90.49,89.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347179,3.5,98.3,86.31,89.4,91.17,85.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347181,3,96.01,87.18,87.29,82.79,84.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347185,3,99.08,83.54,86.33,89.15,88.43,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347186,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347187,4,99.89,89.06,91.49,91.21,75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347190,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347191,3,94.05,89.38,93.06,90.53,92.17,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347192,4.5,99.61,93.06,94.15,93.48,85.43,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347195,3,99.28,83.96,86.17,87.42,84.56,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347196,3.5,98.41,91.87,82.9,90.33,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347202,3.5,98.4,87.31,88.68,89.25,96.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347204,3.5,96.3,89.19,89.37,90.53,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347206,2.5,94.35,81.29,80.64,84.76,79.88,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347210,3,94.07,89.58,89.18,89.35,87.3,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347211,3,99.06,87.31,88.28,87.6,89.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347212,4.5,99.88,93.62,95.79,94.34,85.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347215,3.5,98.58,91.79,88.77,93.17,89.55,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347217,4.5,99.67,96.43,96.01,94.5,90.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347218,3.5,99.18,93.32,92.66,89.24,82.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347220,3.5,99.05,89.61,87.82,86.49,86.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347223,3,82.77,83.65,89.11,86.65,82.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347224,4,100,90.28,89.95,91.46,82.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347225,4,99.93,92.86,91.91,92.01,79.36,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347226,4.5,99.8,95.63,96.11,92.91,75.81,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347227,3.5,100,89.33,77,85.12,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347228,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347230,3.5,99.57,87.75,88.41,88.05,94.35,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347231,4,99.77,92.13,93.98,91.34,81.17,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347232,4.5,99.63,89.55,100,90.49,79.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347233,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347234,5,99.92,93.51,92.94,94.36,83.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347235,3.5,99.91,90.12,89.94,88.91,80.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347236,5,100,92.96,100,100,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347237,3.5,99.45,86.23,91.32,89.43,94.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347239,3,100,78.25,84.19,85.5,54.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347241,4.5,100,93.98,93.36,94.56,79.32,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347242,3.5,100,89.13,91.82,83.22,71.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347243,4,98.9,89.41,90.79,90.6,91.32,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347244,3,100,75.79,93.61,86.3,88.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347245,3.5,99.03,84.64,87.25,89.73,57.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347246,3,98.82,81.35,89.34,87.96,57.12,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347247,3.5,97.04,86.96,93.11,88.85,69.78,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347248,4,94.54,94.91,91.78,92.51,35.15,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347249,3,91,84.92,89.1,85.73,58.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347250,3,99.8,86.06,83.53,82.6,84.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347251,4.5,99.53,90.49,95.02,93.63,82.33,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347252,4,99.79,92.99,93.32,93.41,83.31,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347254,3,92.09,88.21,91.22,89.05,89.52,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347255,4,99.29,93.42,93.43,95.3,82.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347256,3.5,99.88,90.37,89.93,89.74,90.9,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347258,4.5,99.76,93,93.6,92.72,86.35,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347300,4,99.83,91.56,91.59,91.7,86.35,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347306,3,99.11,84.55,88.71,85.29,58.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347307,3.5,99.13,89.57,91.74,91.54,65.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
347308,3.5,96.55,90.12,86.7,91.95,67.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
